,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15
17,16.0,12.0,12.0,14.0,13.0,12.0,13.0,13.0,9.0,12.0,12.0,13.0,12.0,14.0,14.0,12.0
18,17.0,12.0,12.0,14.0,14.0,13.0,13.0,13.0,10.0,13.0,13.0,14.0,13.0,15.0,15.0,13.0
19,17.0,13.0,13.0,15.0,15.0,13.0,14.0,14.0,11.0,14.0,14.0,15.0,14.0,16.0,15.0,14.0
20,18.0,14.0,13.0,16.0,16.0,14.0,15.0,14.0,11.0,15.0,14.0,16.0,15.0,16.0,16.0,15.0
21,19.0,15.0,14.0,17.0,17.0,15.0,15.0,15.0,12.0,16.0,15.0,17.0,16.0,17.0,16.0,16.0
22,19.0,16.0,15.0,18.0,17.0,16.0,16.0,15.0,13.0,17.0,16.0,18.0,17.0,18.0,17.0,16.0
23,20.0,17.0,15.0,18.0,18.0,17.0,17.0,16.0,14.0,17.0,16.0,18.0,17.0,19.0,17.0,17.0
24,20.0,18.0,16.0,19.0,18.0,18.0,18.0,17.0,14.0,18.0,17.0,19.0,18.0,19.0,18.0,17.0
25,21.0,19.0,16.0,19.0,18.0,19.0,19.0,18.0,14.0,18.0,18.0,20.0,19.0,20.0,19.0,18.0
26,22.0,20.0,17.0,20.0,19.0,20.0,20.0,19.0,15.0,19.0,18.0,20.0,19.0,20.0,20.0,18.0
27,23.0,21.0,18.0,20.0,20.0,20.0,21.0,20.0,16.0,19.0,19.0,21.0,20.0,21.0,20.0,19.0
28,23.0,21.0,19.0,21.0,20.0,21.0,21.0,20.0,17.0,20.0,20.0,22.0,21.0,22.0,21.0,20.0
29,24.0,22.0,20.0,22.0,21.0,22.0,22.0,21.0,18.0,20.0,20.0,23.0,22.0,23.0,21.0,21.0
30,25.0,22.0,20.0,22.0,21.0,22.0,23.0,22.0,19.0,21.0,21.0,24.0,23.0,24.0,22.0,22.0
31,26.0,23.0,21.0,23.0,22.0,23.0,24.0,22.0,20.0,22.0,22.0,25.0,24.0,24.0,22.0,22.0
32,26.0,24.0,21.0,24.0,22.0,23.0,25.0,23.0,21.0,23.0,23.0,25.0,24.0,25.0,23.0,23.0
33,26.0,24.0,22.0,25.0,23.0,24.0,26.0,24.0,21.0,23.0,24.0,26.0,25.0,26.0,23.0,23.0
34,27.0,25.0,23.0,26.0,24.0,25.0,27.0,25.0,22.0,24.0,25.0,27.0,25.0,27.0,24.0,24.0
35,28.0,26.0,24.0,27.0,24.0,26.0,28.0,25.0,23.0,24.0,26.0,28.0,26.0,28.0,25.0,25.0
36,28.0,27.0,25.0,27.0,24.0,27.0,28.0,26.0,23.0,25.0,27.0,29.0,27.0,29.0,25.0,26.0
37,28.0,28.0,25.0,28.0,25.0,28.0,28.0,27.0,24.0,26.0,28.0,30.0,28.0,29.0,26.0,27.0
38,29.0,29.0,26.0,29.0,25.0,29.0,29.0,28.0,25.0,26.0,29.0,31.0,29.0,30.0,27.0,27.0
39,30.0,29.0,26.0,30.0,26.0,30.0,30.0,28.0,25.0,27.0,30.0,32.0,29.0,30.0,28.0,28.0
40,30.0,30.0,27.0,31.0,27.0,31.0,30.0,29.0,26.0,28.0,30.0,33.0,30.0,31.0,29.0,28.0
41,31.0,31.0,27.0,31.0,28.0,32.0,31.0,30.0,27.0,29.0,31.0,33.0,31.0,31.0,30.0,29.0
42,32.0,32.0,28.0,32.0,28.0,32.0,31.0,31.0,27.0,30.0,32.0,34.0,31.0,32.0,30.0,30.0
43,33.0,32.0,29.0,32.0,29.0,33.0,32.0,32.0,28.0,31.0,32.0,35.0,32.0,32.0,31.0,30.0
44,33.0,33.0,30.0,33.0,29.0,34.0,33.0,32.0,28.0,32.0,33.0,36.0,33.0,33.0,31.0,31.0
45,34.0,34.0,30.0,34.0,30.0,34.0,33.0,33.0,29.0,32.0,33.0,37.0,34.0,33.0,32.0,31.0
46,35.0,35.0,31.0,35.0,30.0,34.0,33.0,34.0,30.0,33.0,34.0,37.0,35.0,34.0,33.0,32.0
47,36.0,36.0,32.0,35.0,31.0,35.0,34.0,34.0,30.0,33.0,34.0,38.0,36.0,35.0,33.0,33.0
48,37.0,36.0,32.0,36.0,31.0,36.0,34.0,35.0,31.0,34.0,35.0,38.0,37.0,36.0,34.0,34.0
49,38.0,37.0,33.0,36.0,32.0,37.0,34.0,35.0,31.0,35.0,36.0,39.0,38.0,37.0,35.0,35.0
50,38.0,37.0,34.0,37.0,32.0,38.0,35.0,36.0,32.0,36.0,36.0,39.0,39.0,37.0,36.0,36.0
51,39.0,38.0,35.0,38.0,33.0,38.0,36.0,36.0,33.0,37.0,37.0,40.0,39.0,38.0,37.0,37.0
52,40.0,38.0,36.0,39.0,33.0,39.0,37.0,37.0,33.0,38.0,37.0,41.0,40.0,38.0,38.0,38.0
53,41.0,39.0,37.0,40.0,34.0,40.0,38.0,38.0,34.0,38.0,38.0,41.0,40.0,39.0,39.0,39.0
54,42.0,40.0,38.0,40.0,35.0,41.0,39.0,39.0,35.0,39.0,39.0,42.0,41.0,40.0,40.0,40.0
55,43.0,40.0,38.0,41.0,36.0,41.0,40.0,40.0,36.0,39.0,39.0,43.0,42.0,41.0,40.0,41.0
56,44.0,41.0,39.0,41.0,37.0,42.0,41.0,40.0,36.0,40.0,40.0,44.0,43.0,41.0,41.0,42.0
57,45.0,42.0,40.0,42.0,37.0,43.0,42.0,41.0,37.0,41.0,41.0,44.0,43.0,42.0,41.0,42.0
58,46.0,43.0,41.0,43.0,38.0,43.0,43.0,42.0,38.0,42.0,42.0,45.0,44.0,43.0,42.0,43.0
59,47.0,43.0,42.0,44.0,38.0,44.0,44.0,42.0,38.0,43.0,43.0,46.0,44.0,44.0,43.0,43.0
60,47.0,44.0,42.0,45.0,39.0,45.0,44.0,43.0,39.0,44.0,43.0,46.0,45.0,45.0,44.0,44.0
61,48.0,44.0,43.0,45.0,40.0,46.0,45.0,43.0,40.0,44.0,44.0,47.0,45.0,45.0,45.0,44.0
62,48.0,45.0,44.0,46.0,41.0,46.0,46.0,44.0,40.0,45.0,45.0,48.0,46.0,46.0,46.0,45.0
63,49.0,46.0,45.0,47.0,41.0,47.0,46.0,45.0,40.0,45.0,46.0,49.0,46.0,47.0,46.0,46.0
64,50.0,46.0,46.0,47.0,42.0,47.0,47.0,45.0,41.0,46.0,46.0,50.0,47.0,47.0,47.0,46.0
65,50.0,46.0,47.0,48.0,43.0,48.0,47.0,46.0,42.0,47.0,47.0,51.0,47.0,48.0,47.0,47.0
66,51.0,47.0,48.0,49.0,44.0,48.0,48.0,47.0,43.0,47.0,48.0,52.0,48.0,49.0,48.0,48.0
67,51.0,47.0,48.0,49.0,45.0,49.0,49.0,47.0,43.0,48.0,49.0,52.0,49.0,50.0,49.0,48.0
68,52.0,47.0,49.0,50.0,46.0,50.0,49.0,47.0,44.0,48.0,50.0,53.0,49.0,50.0,50.0,49.0
69,52.0,48.0,49.0,51.0,46.0,50.0,50.0,48.0,44.0,49.0,51.0,54.0,50.0,51.0,50.0,49.0
70,53.0,49.0,50.0,52.0,47.0,51.0,51.0,48.0,45.0,50.0,52.0,55.0,51.0,52.0,51.0,50.0
71,53.0,49.0,51.0,53.0,48.0,52.0,51.0,49.0,46.0,51.0,52.0,56.0,51.0,53.0,51.0,51.0
72,54.0,50.0,52.0,53.0,48.0,52.0,52.0,49.0,47.0,52.0,53.0,57.0,52.0,53.0,52.0,52.0
73,54.0,51.0,53.0,54.0,49.0,53.0,52.0,50.0,48.0,53.0,53.0,58.0,53.0,54.0,53.0,53.0
74,55.0,52.0,54.0,55.0,50.0,53.0,53.0,50.0,49.0,53.0,54.0,59.0,54.0,54.0,53.0,54.0
75,55.0,52.0,55.0,56.0,50.0,54.0,54.0,51.0,50.0,54.0,55.0,59.0,54.0,55.0,54.0,55.0
76,56.0,53.0,56.0,56.0,51.0,55.0,54.0,52.0,51.0,55.0,56.0,60.0,55.0,56.0,55.0,55.0
77,56.0,54.0,57.0,56.0,52.0,55.0,55.0,52.0,52.0,55.0,56.0,60.0,55.0,56.0,55.0,56.0
78,57.0,54.0,58.0,57.0,52.0,56.0,56.0,53.0,52.0,56.0,57.0,61.0,56.0,57.0,56.0,56.0
79,58.0,55.0,58.0,58.0,53.0,57.0,57.0,54.0,53.0,57.0,58.0,62.0,56.0,57.0,56.0,57.0
80,59.0,55.0,59.0,59.0,53.0,58.0,58.0,55.0,53.0,58.0,59.0,63.0,57.0,58.0,57.0,57.0
81,59.0,56.0,60.0,59.0,54.0,58.0,59.0,55.0,54.0,58.0,60.0,64.0,58.0,58.0,57.0,58.0
82,60.0,56.0,61.0,60.0,55.0,59.0,60.0,56.0,55.0,59.0,61.0,64.0,59.0,59.0,58.0,59.0
83,61.0,57.0,61.0,60.0,56.0,60.0,61.0,57.0,56.0,59.0,62.0,64.0,60.0,59.0,58.0,60.0
84,61.0,58.0,62.0,61.0,56.0,61.0,61.0,57.0,57.0,60.0,63.0,65.0,60.0,60.0,59.0,60.0
85,62.0,59.0,63.0,62.0,57.0,62.0,62.0,58.0,57.0,61.0,64.0,66.0,61.0,60.0,59.0,61.0
86,63.0,59.0,64.0,63.0,58.0,62.0,63.0,59.0,58.0,62.0,65.0,67.0,61.0,61.0,60.0,62.0
87,64.0,60.0,65.0,64.0,58.0,63.0,63.0,59.0,58.0,63.0,66.0,67.0,61.0,62.0,61.0,63.0
88,65.0,61.0,65.0,65.0,59.0,64.0,64.0,60.0,59.0,64.0,67.0,68.0,62.0,63.0,62.0,63.0
89,65.0,61.0,66.0,66.0,59.0,65.0,64.0,61.0,60.0,65.0,67.0,69.0,63.0,64.0,62.0,64.0
90,66.0,62.0,66.0,67.0,60.0,65.0,65.0,61.0,60.0,65.0,68.0,69.0,63.0,65.0,63.0,65.0
91,67.0,63.0,67.0,68.0,60.0,66.0,66.0,62.0,61.0,66.0,68.0,70.0,64.0,66.0,64.0,66.0
92,68.0,64.0,67.0,68.0,61.0,67.0,66.0,63.0,61.0,67.0,69.0,70.0,64.0,67.0,64.0,67.0
93,68.0,65.0,68.0,69.0,62.0,68.0,67.0,63.0,62.0,67.0,69.0,71.0,65.0,68.0,65.0,67.0
94,69.0,65.0,68.0,70.0,63.0,69.0,67.0,64.0,63.0,68.0,70.0,72.0,65.0,69.0,65.0,68.0
95,69.0,66.0,69.0,71.0,63.0,69.0,68.0,65.0,64.0,69.0,71.0,73.0,66.0,70.0,66.0,69.0
96,70.0,67.0,70.0,72.0,64.0,70.0,68.0,66.0,65.0,70.0,72.0,74.0,66.0,71.0,66.0,69.0
97,71.0,68.0,71.0,73.0,64.0,70.0,69.0,67.0,65.0,71.0,72.0,75.0,67.0,72.0,67.0,70.0
98,72.0,69.0,72.0,73.0,65.0,71.0,69.0,67.0,66.0,72.0,73.0,76.0,67.0,73.0,67.0,71.0
99,72.0,69.0,72.0,74.0,66.0,72.0,70.0,67.0,67.0,73.0,74.0,76.0,68.0,74.0,68.0,72.0
100,73.0,70.0,73.0,74.0,66.0,73.0,71.0,68.0,68.0,73.0,75.0,77.0,69.0,74.0,68.0,73.0
